"Code","Abbrev Descrip","Logical Map","Historical Map","Sequence Number"
"X95.2","Assault by shotgun discharge","X95.29","X95.20",2
"X95.2","Assault by shotgun discharge","X95.29","X95.21",3
"X95.2","Assault by shotgun discharge","X95.29","X95.22",4
"X95.2","Assault by shotgun discharge","X95.29","X95.23",5
"X95.2","Assault by shotgun discharge","X95.29","X95.24",6
"X95.2","Assault by shotgun discharge","X95.29","X95.25",7
"X95.2","Assault by shotgun discharge","X95.29","X95.26",8
"X95.2","Assault by shotgun discharge","X95.29","X95.27",9
"X95.3","Assault by small calibre rifle discharge","X95.39","X95.39",0
"X95.3","Assault by small calibre rifle discharge","X95.39","X95.38",1
"X95.3","Assault by small calibre rifle discharge","X95.39","X95.30",2
"X95.3","Assault by small calibre rifle discharge","X95.39","X95.31",3
"X95.3","Assault by small calibre rifle discharge","X95.39","X95.32",4
"X95.3","Assault by small calibre rifle discharge","X95.39","X95.33",5
"X95.3","Assault by small calibre rifle discharge","X95.39","X95.34",6
"X95.3","Assault by small calibre rifle discharge","X95.39","X95.35",7
"X95.3","Assault by small calibre rifle discharge","X95.39","X95.36",8
"X95.3","Assault by small calibre rifle discharge","X95.39","X95.37",9
"X95.4","Assault by large calibre rifle discharge","X95.49","X95.49",0
"X95.4","Assault by large calibre rifle discharge","X95.49","X95.48",1
"X95.4","Assault by large calibre rifle discharge","X95.49","X95.40",2
"X95.4","Assault by large calibre rifle discharge","X95.49","X95.41",3
"X95.4","Assault by large calibre rifle discharge","X95.49","X95.42",4
"X95.4","Assault by large calibre rifle discharge","X95.49","X95.43",5
"X95.4","Assault by large calibre rifle discharge","X95.49","X95.44",6
"X95.4","Assault by large calibre rifle discharge","X95.49","X95.45",7
"X95.4","Assault by large calibre rifle discharge","X95.49","X95.46",8
"X95.4","Assault by large calibre rifle discharge","X95.49","X95.47",9
"X95.9","Assault by other &* unspec firearms","X95.99","X95.99",0
"X95.9","Assault by other &* unspec firearms","X95.99","X95.98",1
"X95.9","Assault by other &* unspec firearms","X95.99","X95.90",2
"X95.9","Assault by other &* unspec firearms","X95.99","X95.91",3
"X95.9","Assault by other &* unspec firearms","X95.99","X95.92",4
"X95.9","Assault by other &* unspec firearms","X95.99","X95.93",5
"X95.9","Assault by other &* unspec firearms","X95.99","X95.94",6
"X95.9","Assault by other &* unspec firearms","X95.99","X95.95",7
"X95.9","Assault by other &* unspec firearms","X95.99","X95.96",8
"X95.9","Assault by other &* unspec firearms","X95.99","X95.97",9
"X96","Assault by explosive material","X96.09","X96.09",0
"X96","Assault by explosive material","X96.09","X96.08",1
"X96","Assault by explosive material","X96.09","X96.00",2
"X96","Assault by explosive material","X96.09","X96.01",3
"X96","Assault by explosive material","X96.09","X96.02",4
"X96","Assault by explosive material","X96.09","X96.03",5
"X96","Assault by explosive material","X96.09","X96.04",6
"X96","Assault by explosive material","X96.09","X96.05",7
"X96","Assault by explosive material","X96.09","X96.06",8
"X96","Assault by explosive material","X96.09","X96.07",9
"X97","Assault by smoke fire and flames","X97.09","X97.09",0
"X97","Assault by smoke fire and flames","X97.09","X97.08",1
"X97","Assault by smoke fire and flames","X97.09","X97.00",2
"X97","Assault by smoke fire and flames","X97.09","X97.01",3
"X97","Assault by smoke fire and flames","X97.09","X97.02",4
"X97","Assault by smoke fire and flames","X97.09","X97.03",5
"X97","Assault by smoke fire and flames","X97.09","X97.04",6
"X97","Assault by smoke fire and flames","X97.09","X97.05",7
"X97","Assault by smoke fire and flames","X97.09","X97.06",8
"X97","Assault by smoke fire and flames","X97.09","X97.07",9
"X98","Assault by steam hot vapour hot object","X98.09","X98.09",0
"X98","Assault by steam hot vapour hot object","X98.09","X98.08",1
"X98","Assault by steam hot vapour hot object","X98.09","X98.00",2
"X98","Assault by steam hot vapour hot object","X98.09","X98.01",3
"X98","Assault by steam hot vapour hot object","X98.09","X98.02",4
"X98","Assault by steam hot vapour hot object","X98.09","X98.03",5
"X98","Assault by steam hot vapour hot object","X98.09","X98.04",6
"X98","Assault by steam hot vapour hot object","X98.09","X98.05",7
"X98","Assault by steam hot vapour hot object","X98.09","X98.06",8
"X98","Assault by steam hot vapour hot object","X98.09","X98.07",9
"X99","Assault by sharp object","X99.99","X99.99",0
"X99","Assault by sharp object","X99.99","X99.98",1
"X99","Assault by sharp object","X99.99","X99.90",2
"X99","Assault by sharp object","X99.99","X99.91",3
"X99","Assault by sharp object","X99.99","X99.92",4
"X99","Assault by sharp object","X99.99","X99.93",5
"X99","Assault by sharp object","X99.99","X99.94",6
"X99","Assault by sharp object","X99.99","X99.95",7
"X99","Assault by sharp object","X99.99","X99.96",8
"X99","Assault by sharp object","X99.99","X99.97",9
"X99","Assault by sharp object","X99.99","X99.89",10
"X99","Assault by sharp object","X99.99","X99.88",11
"X99","Assault by sharp object","X99.99","X99.80",12
"X99","Assault by sharp object","X99.99","X99.81",13
"X99","Assault by sharp object","X99.99","X99.82",14
"X99","Assault by sharp object","X99.99","X99.83",15
"X99","Assault by sharp object","X99.99","X99.84",16
"X99","Assault by sharp object","X99.99","X99.85",17
"X99","Assault by sharp object","X99.99","X99.86",18
"X99","Assault by sharp object","X99.99","X99.87",19
"X99","Assault by sharp object","X99.99","X99.09",20
"X99","Assault by sharp object","X99.99","X99.08",21
"X99","Assault by sharp object","X99.99","X99.00",22
"X99","Assault by sharp object","X99.99","X99.01",23
"X99","Assault by sharp object","X99.99","X99.02",24
"X99","Assault by sharp object","X99.99","X99.03",25
"X99","Assault by sharp object","X99.99","X99.04",26
"X99","Assault by sharp object","X99.99","X99.05",27
"X99","Assault by sharp object","X99.99","X99.06",28
"X99","Assault by sharp object","X99.99","X99.07",29
"X99","Assault by sharp object","X99.99","X99.19",30
"X99","Assault by sharp object","X99.99","X99.18",31
"X99","Assault by sharp object","X99.99","X99.10",32
"X99","Assault by sharp object","X99.99","X99.11",33
"X99","Assault by sharp object","X99.99","X99.12",34
"X99","Assault by sharp object","X99.99","X99.13",35
"X99","Assault by sharp object","X99.99","X99.14",36
"X99","Assault by sharp object","X99.99","X99.15",37
"X99","Assault by sharp object","X99.99","X99.16",38
"X99","Assault by sharp object","X99.99","X99.17",39
"X99","Assault by sharp object","X99.99","X99.29",40
"X99","Assault by sharp object","X99.99","X99.28",41
"X99","Assault by sharp object","X99.99","X99.20",42
"X99","Assault by sharp object","X99.99","X99.21",43
"X99","Assault by sharp object","X99.99","X99.22",44
"X99","Assault by sharp object","X99.99","X99.23",45
"X99","Assault by sharp object","X99.99","X99.24",46
"X99","Assault by sharp object","X99.99","X99.25",47
"X99","Assault by sharp object","X99.99","X99.26",48
"X99","Assault by sharp object","X99.99","X99.27",49
"X99","Assault by sharp object","X99.99","X99.39",50
"X99","Assault by sharp object","X99.99","X99.38",51
"X99","Assault by sharp object","X99.99","X99.30",52
"X99","Assault by sharp object","X99.99","X99.31",53
"X99","Assault by sharp object","X99.99","X99.32",54
"X99","Assault by sharp object","X99.99","X99.33",55
"X99","Assault by sharp object","X99.99","X99.34",56
"X99","Assault by sharp object","X99.99","X99.35",57
"X99","Assault by sharp object","X99.99","X99.36",58
"X99","Assault by sharp object","X99.99","X99.37",59
"Y00","Assault by blunt object","Y00.09","Y00.09",0
"Y00","Assault by blunt object","Y00.09","Y00.08",1
"Y00","Assault by blunt object","Y00.09","Y00.00",2
"Y00","Assault by blunt object","Y00.09","Y00.01",3
"Y00","Assault by blunt object","Y00.09","Y00.02",4
"Y00","Assault by blunt object","Y00.09","Y00.03",5
"Y00","Assault by blunt object","Y00.09","Y00.04",6
"Y00","Assault by blunt object","Y00.09","Y00.05",7
"Y00","Assault by blunt object","Y00.09","Y00.06",8
"Y00","Assault by blunt object","Y00.09","Y00.07",9
"Y01","Assault by pushing from high place","Y01.09","Y01.09",0
"Y01","Assault by pushing from high place","Y01.09","Y01.08",1
"Y01","Assault by pushing from high place","Y01.09","Y01.00",2
"Y01","Assault by pushing from high place","Y01.09","Y01.01",3
"Y01","Assault by pushing from high place","Y01.09","Y01.02",4
"Y01","Assault by pushing from high place","Y01.09","Y01.03",5
"Y01","Assault by pushing from high place","Y01.09","Y01.04",6
"Y01","Assault by pushing from high place","Y01.09","Y01.05",7
"Y01","Assault by pushing from high place","Y01.09","Y01.06",8
"Y01","Assault by pushing from high place","Y01.09","Y01.07",9
"Y02","Assault push/place victim move obj","Y02.09","Y02.09",0
"Y02","Assault push/place victim move obj","Y02.09","Y02.08",1
"Y02","Assault push/place victim move obj","Y02.09","Y02.00",2
"Y02","Assault push/place victim move obj","Y02.09","Y02.01",3
"Y02","Assault push/place victim move obj","Y02.09","Y02.02",4
"Y02","Assault push/place victim move obj","Y02.09","Y02.03",5
"Y02","Assault push/place victim move obj","Y02.09","Y02.04",6
"Y02","Assault push/place victim move obj","Y02.09","Y02.05",7
"Y02","Assault push/place victim move obj","Y02.09","Y02.06",8
"Y02","Assault push/place victim move obj","Y02.09","Y02.07",9
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.99",0
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.98",1
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.90",2
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.91",3
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.92",4
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.93",5
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.94",6
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.95",7
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.96",8
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.97",9
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.89",10
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.88",11
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.80",12
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.81",13
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.82",14
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.83",15
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.84",16
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.85",17
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.86",18
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.87",19
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.09",20
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.08",21
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.00",22
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.01",23
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.02",24
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.03",25
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.04",26
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.05",27
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.06",28
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.07",29
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.19",30
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.18",31
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.10",32
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.11",33
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.12",34
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.13",35
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.14",36
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.15",37
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.16",38
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.17",39
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.29",40
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.28",41
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.20",42
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.21",43
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.22",44
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.23",45
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.24",46
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.25",47
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.26",48
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.27",49
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.39",50
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.38",51
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.30",52
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.31",53
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.32",54
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.33",55
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.34",56
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.35",57
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.36",58
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.37",59
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.49",60
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.48",61
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.40",62
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.41",63
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.42",64
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.43",65
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.44",66
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.45",67
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.46",68
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.47",69
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.59",70
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.58",71
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.50",72
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.51",73
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.52",74
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.53",75
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.54",76
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.55",77
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.56",78
"Y03","Assault by crashing of motor vehicle","Y03.99","Y03.57",79
"Y04","Assault by bodily force","Y04.09","Y04.09",0
"Y04","Assault by bodily force","Y04.09","Y04.08",1
"Y04","Assault by bodily force","Y04.09","Y04.00",2
"Y04","Assault by bodily force","Y04.09","Y04.01",3
"Y04","Assault by bodily force","Y04.09","Y04.02",4
"Y04","Assault by bodily force","Y04.09","Y04.03",5
"Y04","Assault by bodily force","Y04.09","Y04.04",6
"Y04","Assault by bodily force","Y04.09","Y04.05",7
"Y04","Assault by bodily force","Y04.09","Y04.06",8
"Y04","Assault by bodily force","Y04.09","Y04.07",9
"Y05","Sexual assault by bodily force","Y05.09","Y05.09",0
"Y05","Sexual assault by bodily force","Y05.09","Y05.08",1
"Y05","Sexual assault by bodily force","Y05.09","Y05.00",2
"Y05","Sexual assault by bodily force","Y05.09","Y05.01",3
"Y05","Sexual assault by bodily force","Y05.09","Y05.02",4
"Y05","Sexual assault by bodily force","Y05.09","Y05.03",5
"Y05","Sexual assault by bodily force","Y05.09","Y05.04",6
"Y05","Sexual assault by bodily force","Y05.09","Y05.05",7
"Y05","Sexual assault by bodily force","Y05.09","Y05.06",8
"Y05","Sexual assault by bodily force","Y05.09","Y05.07",9
"Y06.0","Neglect abdnmnt by spouse or partner","Y06.00","Y06.00",0
"Y07.0","Oth maltreatment syndr by spouse partner","Y07.00","Y07.00",0
"Y08","Assault by other specified means","Y08.09","Y08.09",0
"Y08","Assault by other specified means","Y08.09","Y08.08",1
"Y08","Assault by other specified means","Y08.09","Y08.00",2
"Y08","Assault by other specified means","Y08.09","Y08.01",3
"Y08","Assault by other specified means","Y08.09","Y08.02",4
"Y08","Assault by other specified means","Y08.09","Y08.03",5
"Y08","Assault by other specified means","Y08.09","Y08.04",6
"Y08","Assault by other specified means","Y08.09","Y08.05",7
"Y08","Assault by other specified means","Y08.09","Y08.06",8
"Y08","Assault by other specified means","Y08.09","Y08.07",9
"Y09","Assault by unspecified means","Y09.09","Y09.09",0
"Y09","Assault by unspecified means","Y09.09","Y09.08",1
"Y09","Assault by unspecified means","Y09.09","Y09.00",2
"Y09","Assault by unspecified means","Y09.09","Y09.01",3
"Y09","Assault by unspecified means","Y09.09","Y09.02",4
"Y09","Assault by unspecified means","Y09.09","Y09.03",5
"Y09","Assault by unspecified means","Y09.09","Y09.04",6
"Y09","Assault by unspecified means","Y09.09","Y09.05",7
"Y09","Assault by unspecified means","Y09.09","Y09.06",8
"Y09","Assault by unspecified means","Y09.09","Y09.07",9
"Y17","Poisoning oth gas undetermined intent","Y17.9","Y17.9",0
"Y17","Poisoning oth gas undetermined intent","Y17.9","Y17.8",1
"Y17","Poisoning oth gas undetermined intent","Y17.9","Y17.0",2
"Y17","Poisoning oth gas undetermined intent","Y17.9","Y17.1",3
"Y17","Poisoning oth gas undetermined intent","Y17.9","Y17.2",4
"Y21","Drwn & submersion undetermined intent","Y21.9","Y21.9",0
"Y21","Drwn & submersion undetermined intent","Y21.9","Y21.8",1
"Y21","Drwn & submersion undetermined intent","Y21.9","Y21.0",2
"Y21","Drwn & submersion undetermined intent","Y21.9","Y21.1",3
"Y21","Drwn & submersion undetermined intent","Y21.9","Y21.2",4
"Y28","Contact w sharp obj undetermined intent","Y28.9","Y28.9",0
"Y28","Contact w sharp obj undetermined intent","Y28.9","Y28.8",1
"Y28","Contact w sharp obj undetermined intent","Y28.9","Y28.0",2
"Y28","Contact w sharp obj undetermined intent","Y28.9","Y28.1",3
"Y28","Contact w sharp obj undetermined intent","Y28.9","Y28.2",4
"Y28","Contact w sharp obj undetermined intent","Y28.9","Y28.3",5
"Y32","Crashing of MV undetermined intent","Y32.9","Y32.9",0
"Y32","Crashing of MV undetermined intent","Y32.9","Y32.8",1
"Y32","Crashing of MV undetermined intent","Y32.9","Y32.0",2
"Y32","Crashing of MV undetermined intent","Y32.9","Y32.1",3
"Y32","Crashing of MV undetermined intent","Y32.9","Y32.2",4
"Y32","Crashing of MV undetermined intent","Y32.9","Y32.3",5
"Y32","Crashing of MV undetermined intent","Y32.9","Y32.4",6
"Y32","Crashing of MV undetermined intent","Y32.9","Y32.5",7
"Y92.0","Home","Y92.09","Y92.09",0
"Y92.0","Home","Y92.09","Y92.00",1
"Y92.1","Residential institution","Y92.19","Y92.19",0
"Y92.1","Residential institution","Y92.19","Y92.18",1
"Y92.1","Residential institution","Y92.19","Y92.10",2
"Y92.1","Residential institution","Y92.19","Y92.11",3
"Y92.1","Residential institution","Y92.19","Y92.12",4
"Y92.1","Residential institution","Y92.19","Y92.13",5
"Y92.1","Residential institution","Y92.19","Y92.14",6
"Y92.3","Sports & athletics area","Y92.39","Y92.39",0
"Y92.3","Sports & athletics area","Y92.39","Y92.38",1
"Y92.3","Sports & athletics area","Y92.39","Y92.30",2
"Y92.3","Sports & athletics area","Y92.39","Y92.31",3
"Y92.3","Sports & athletics area","Y92.39","Y92.32",4
"Y92.3","Sports & athletics area","Y92.39","Y92.33",5
"Y92.3","Sports & athletics area","Y92.39","Y92.34",6
"Y92.3","Sports & athletics area","Y92.39","Y92.35",7
"Y92.3","Sports & athletics area","Y92.39","Y92.36",8
"Y92.4","Street and highway","Y92.49","Y92.49",0
"Y92.4","Street and highway","Y92.49","Y92.48",1
"Y92.4","Street and highway","Y92.49","Y92.40",2
"Y92.4","Street and highway","Y92.49","Y92.41",3
"Y92.4","Street and highway","Y92.49","Y92.42",4
"Y92.5","Trade and service area","Y92.59","Y92.59",0
"Y92.5","Trade and service area","Y92.59","Y92.58",1
"Y92.5","Trade and service area","Y92.59","Y92.50",2
"Y92.5","Trade and service area","Y92.59","Y92.51",3
"Y92.5","Trade and service area","Y92.59","Y92.52",4
"Y92.5","Trade and service area","Y92.59","Y92.53",5
"Y92.6","Indst & construct area","Y92.69","Y92.69",0
"Y92.6","Indst & construct area","Y92.69","Y92.68",1
"Y92.6","Indst & construct area","Y92.69","Y92.60",2
"Y92.6","Indst & construct area","Y92.69","Y92.61",3
"Y92.6","Indst & construct area","Y92.69","Y92.62",4
"Y92.6","Indst & construct area","Y92.69","Y92.63",5
"Y92.6","Indst & construct area","Y92.69","Y92.64",6
"Y92.6","Indst & construct area","Y92.69","Y92.65",7
"Y92.6","Indst & construct area","Y92.69","Y92.66",8
"Y92.8","Other specified place of occurrence","Y92.88","Y92.88",0
"Y92.8","Other specified place of occurrence","Y92.88","Y92.80",1
"Y92.8","Other specified place of occurrence","Y92.88","Y92.81",2
"Y92.8","Other specified place of occurrence","Y92.88","Y92.82",3
"Y92.8","Other specified place of occurrence","Y92.88","Y92.83",4
"Y92.8","Other specified place of occurrence","Y92.88","Y92.84",5
"Y92.8","Other specified place of occurrence","Y92.88","Y92.85",6
"Y92.8","Other specified place of occurrence","Y92.88","Y92.86",7
"Y92.8","Other specified place of occurrence","Y92.88","Y92.87",8
"Z06","Infection w drug-resistant microorganism","Z06.9","Z06.9",0
"Z06","Infection w drug-resistant microorganism","Z06.9","Z06.1",1
"Z06","Infection w drug-resistant microorganism","Z06.9","Z06.2",2
"Z06","Infection w drug-resistant microorganism","Z06.9","Z06.8",3
"Z75.1","Pers wait admssn facility elsewhere","Z75.19","Z75.19",0
"Z75.1","Pers wait admssn facility elsewhere","Z75.19","Z75.18",1
"Z75.1","Pers wait admssn facility elsewhere","Z75.19","Z75.10",2
"Z75.1","Pers wait admssn facility elsewhere","Z75.19","Z75.11",3
"Z75.1","Pers wait admssn facility elsewhere","Z75.19","Z75.12",4
"Z75.1","Pers wait admssn facility elsewhere","Z75.19","Z75.13",5
"Z75.1","Pers wait admssn facility elsewhere","Z75.19","Z75.14",6
"E10.20","Type 1 DM w renal comp unspec","E10.29","E10.29",0
"E10.20","Type 1 DM w renal comp unspec","E10.29","E10.21",1
"E10.20","Type 1 DM w renal comp unspec","E10.29","E10.22",2
"E10.20","Type 1 DM w renal comp unspec","E10.29","E10.23",3
"E10.30","Type 1 DM w ophthalmic comp unspec","E10.39","E10.39",0
"E10.30","Type 1 DM w ophthalmic comp unspec","E10.39","E10.31",1
"E10.30","Type 1 DM w ophthalmic comp unspec","E10.39","E10.32",2
"E10.30","Type 1 DM w ophthalmic comp unspec","E10.39","E10.33",3
"E10.30","Type 1 DM w ophthalmic comp unspec","E10.39","E10.34",4
"E10.30","Type 1 DM w ophthalmic comp unspec","E10.39","E10.35",5
"E10.30","Type 1 DM w ophthalmic comp unspec","E10.39","E10.36",6
"E10.50","Type 1 DM w circulatory comp unspec","E10.51","E10.51",0
"E10.50","Type 1 DM w circulatory comp unspec","E10.51","E10.52",1
"E10.50","Type 1 DM w circulatory comp unspec","E10.51","E10.53",2
"E10.59","Type 1 DM w oth spec circulatory comp","E10.53","E10.53",0
"E11.20","Type 2 DM w renal complication, unspec","E11.29","E11.29",0
"E11.20","Type 2 DM w renal complication, unspec","E11.29","E11.21",1
"E11.20","Type 2 DM w renal complication, unspec","E11.29","E11.22",2
"E11.20","Type 2 DM w renal complication, unspec","E11.29","E11.23",3
"E11.30","Type 2 DM w ophthalmic comp, unspec","E11.39","E11.39",0
"E11.30","Type 2 DM w ophthalmic comp, unspec","E11.39","E11.31",1
"E11.30","Type 2 DM w ophthalmic comp, unspec","E11.39","E11.32",2
"E11.30","Type 2 DM w ophthalmic comp, unspec","E11.39","E11.33",3
"E11.30","Type 2 DM w ophthalmic comp, unspec","E11.39","E11.34",4
"E11.30","Type 2 DM w ophthalmic comp, unspec","E11.39","E11.35",5
"E11.30","Type 2 DM w ophthalmic comp, unspec","E11.39","E11.36",6
"E11.50","Type 2 DM w circulatory comp, unspec","E11.51","E11.51",0
"E11.50","Type 2 DM w circulatory comp, unspec","E11.51","E11.52",1
"E11.50","Type 2 DM w circulatory comp, unspec","E11.51","E11.53",2
"E11.59","Type 2 DM w other spec circulatory comp","E11.53","E11.53",0
"E13.20","Other spec DM w renal comp, unspec","E13.29","E13.29",0
"E13.20","Other spec DM w renal comp, unspec","E13.29","E13.21",1
"E13.20","Other spec DM w renal comp, unspec","E13.29","E13.22",2
"E13.20","Other spec DM w renal comp, unspec","E13.29","E13.23",3
"E13.30","Other spec DM w ophthalmic comp unspec","E13.39","E13.39",0
"E13.30","Other spec DM w ophthalmic comp unspec","E13.39","E13.31",1
"E13.30","Other spec DM w ophthalmic comp unspec","E13.39","E13.32",2
"E13.30","Other spec DM w ophthalmic comp unspec","E13.39","E13.33",3
"E13.30","Other spec DM w ophthalmic comp unspec","E13.39","E13.34",4
"E13.30","Other spec DM w ophthalmic comp unspec","E13.39","E13.35",5
"E13.30","Other spec DM w ophthalmic comp unspec","E13.39","E13.36",6
"E13.50","Other spec DM w circulatory comp unspec","E13.51","E13.51",0
"E13.50","Other spec DM w circulatory comp unspec","E13.51","E13.52",1
"E13.50","Other spec DM w circulatory comp unspec","E13.51","E13.53",2
"E13.59","Oth spec DM w oth spec circulatory comp","E13.53","E13.53",0
"E14.20","Unspec DM w renal complication, unspec","E14.29","E14.29",0
"E14.20","Unspec DM w renal complication, unspec","E14.29","E14.21",1
"E14.20","Unspec DM w renal complication, unspec","E14.29","E14.22",2
"E14.20","Unspec DM w renal complication, unspec","E14.29","E14.23",3
"E14.30","Unspec DM w ophthalmic comp, unspec","E14.39","E14.39",0
"E14.30","Unspec DM w ophthalmic comp, unspec","E14.39","E14.31",1
"E14.30","Unspec DM w ophthalmic comp, unspec","E14.39","E14.32",2
"E14.30","Unspec DM w ophthalmic comp, unspec","E14.39","E14.33",3
"E14.30","Unspec DM w ophthalmic comp, unspec","E14.39","E14.34",4
"E14.30","Unspec DM w ophthalmic comp, unspec","E14.39","E14.35",5
"E14.30","Unspec DM w ophthalmic comp, unspec","E14.39","E14.36",6
"E14.50","Unspec DM w circulatory comp, unspec","E14.51","E14.51",0
"E14.50","Unspec DM w circulatory comp, unspec","E14.51","E14.52",1
"E14.50","Unspec DM w circulatory comp, unspec","E14.51","E14.53",2
"E14.59","Unspec DM w oth spec circulatory comp","E14.53","E14.53",0
"E90*","Nutritional & metab disorder in dis cl/e","E63.9","E63.9",0
"E90*","Nutritional & metab disorder in dis cl/e","E63.9","E88.9",1
"E90*","Nutritional & metab disorder in dis cl/e","E63.9","E63.8",2
"E90*","Nutritional & metab disorder in dis cl/e","E63.9","E88.8",3
"H82*","Vertiginous syndromes in diseases cl/e","A88.1","A88.1",0
"J99.0*","Rheumatoid lung disease","M05.19","M05.19",0
"J99.0*","Rheumatoid lung disease","M05.19","M05.10",1
"J99.0*","Rheumatoid lung disease","M05.19","M05.11",2
"J99.0*","Rheumatoid lung disease","M05.19","M05.12",3
"J99.0*","Rheumatoid lung disease","M05.19","M05.13",4
"J99.0*","Rheumatoid lung disease","M05.19","M05.14",5
"J99.0*","Rheumatoid lung disease","M05.19","M05.15",6
"J99.0*","Rheumatoid lung disease","M05.19","M05.16",7
"J99.0*","Rheumatoid lung disease","M05.19","M05.17",8
"J99.0*","Rheumatoid lung disease","M05.19","M05.18",9
"K93.0*","Tubrcul disrd intest peritnm mesent gld","A18.3","A18.3",0
"M72.30","Nodular fasciitis multiple sites","M72.40","M72.40",0
"M72.31","Nodular fasciitis shoulder region","M72.41","M72.41",0
"M72.32","Nodular fasciitis upper arm","M72.42","M72.42",0
"M72.33","Nodular fasciitis forearm","M72.43","M72.43",0
"M72.34","Nodular fasciitis hand","M72.44","M72.44",0
"M72.35","Nodular fasciitis pelvic region & thigh","M72.45","M72.45",0
"M72.36","Nodular fasciitis lower leg","M72.46","M72.46",0
